trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1285,False,"{'a': 0.5, 'e': 0.2764727742098889}",25,14,21.76888555847698,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.276196301435679}",25,6,1.3437611238525538,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.2759201051342433}",35,9,15.973385759761385,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.2756441850291091}",35,22,18.826335900169333,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.27536854084407997}",20,9,20.235377855789892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.2750931723032359}",20,12,15.531908040687725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.27481807913093265}",25,16,-30.91703483895882,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1292,False,"{'a': 0.5, 'e': 0.2745432610518017}",25,7,-93.3696404231171,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 3}",1
1293,False,"{'a': 0.5, 'e': 0.2742687177907499}",35,17,-62.476570184718895,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1294,False,"{'a': 0.5, 'e': 0.27399444907295917}",20,9,15.10857446998919,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.2737204546238862}",30,16,27.04194988825733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.27344673416926235}",25,11,26.635994702669738,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.27317328743509306}",20,1,-32.90881252937436,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1298,False,"{'a': 0.5, 'e': 0.27290011414765797}",25,11,-1.3818386217372416,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.2726272140335103}",20,9,-52.29077948885629,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1300,False,"{'a': 0.5, 'e': 0.2723545868194768}",30,17,-0.5269611065863335,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.2720822322326573}",25,11,6.4044319217839645,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.2718101500004247}",20,9,11.746444034947611,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.27153833985042425}",20,6,12.888994150440578,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.2712668015105738}",20,12,12.56431425621832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.27099553470906323}",25,5,-12.44613213022226,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1306,False,"{'a': 0.5, 'e': 0.2707245391743542}",30,16,1.0246095121390701,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.2704538146351798}",20,10,-3.8493636982671076,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.27018336082054467}",25,18,12.659437239147275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.2699131774597241}",20,0,-14.684811221898487,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1310,False,"{'a': 0.5, 'e': 0.26964326428226437}",20,0,-79.03645050831122,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1311,False,"{'a': 0.5, 'e': 0.2693736210179821}",25,19,4.788653612558176,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.26910424739696415}",25,0,-25.74657422018783,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1313,False,"{'a': 0.5, 'e': 0.2688351431495672}",20,0,14.700803062897597,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1314,False,"{'a': 0.5, 'e': 0.2685663080064176}",25,14,-71.74719872385594,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
1315,False,"{'a': 0.5, 'e': 0.2682977416984112}",20,11,16.125026087041896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.26802944395671274}",20,11,14.601789789049047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.26776141451275604}",30,21,17.61311011396056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.2674936530982433}",20,13,13.673727994029335,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.26722615944514505}",20,4,26.082232274478503,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.2669589332856999}",20,3,13.969725856733387,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.2666919743524142}",20,5,14.981611295901988,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.2664252823780618}",30,13,-25.84059336604222,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.2661588570956837}",20,13,-11.600886891633294,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.2658926982385881}",25,2,4.861755741836161,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.26562680554034945}",25,20,10.833079417474098,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.26536117873480913}",25,0,20.23622639935893,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1327,False,"{'a': 0.5, 'e': 0.2650958175560743}",35,20,-14.554963005786497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1328,False,"{'a': 0.5, 'e': 0.26483072173851824}",20,0,-40.942069315876225,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1329,False,"{'a': 0.5, 'e': 0.2645658910167797}",25,3,18.933632603876006,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.26430132512576293}",25,14,20.14462915305741,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.26403702380063715}",25,14,20.371715305477938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.2637729867768365}",20,16,8.104749440694665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.2635092137900597}",25,14,-8.87439589029454,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.2632457045762696}",20,2,31.172320550737535,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.26298245887169336}",30,15,22.740879609061885,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.2627194764128217}",20,11,1.9666223011934145,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.26245675693640885}",25,15,-32.97924389889245,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1338,False,"{'a': 0.5, 'e': 0.26219430017947243}",25,10,-49.446018813444944,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
1339,False,"{'a': 0.5, 'e': 0.26193210587929294}",20,12,1.335153566700043,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.2616701737734137}",30,14,16.35828682235366,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.26140850359964024}",25,12,13.985931972650253,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.2611470950960406}",25,1,-46.8167169259954,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 1}",1
1343,False,"{'a': 0.5, 'e': 0.26088594800094456}",20,16,8.62071553963723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.2606250620529436}",25,12,-28.541789431008198,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1345,False,"{'a': 0.5, 'e': 0.2603644369908907}",30,24,7.490747513159921,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.2601040725538998}",30,4,34.51667041648261,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.2598439684813459}",20,6,23.802175982102725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.25958412451286456}",30,14,-25.29504841994141,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1349,False,"{'a': 0.5, 'e': 0.2593245403883517}",25,0,29.147505698964963,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1350,False,"{'a': 0.5, 'e': 0.2590652158479633}",20,10,4.523919590291246,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.2588061506321154}",20,10,10.341421675499788,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.25854734448148325}",20,8,22.12602701616482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.25828879713700176}",20,1,-32.15456835819832,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1354,False,"{'a': 0.5, 'e': 0.2580305083398648}",30,18,6.319719509808753,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.2577724778315249}",20,8,7.527299753945031,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.25751470535369336}",30,19,5.908455907690083,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.2572571906483397}",35,19,-15.959687029057463,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.25699993345769134}",20,11,16.833239057398064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.25674293352423366}",25,6,10.527122080869145,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.25648619059070943}",20,16,8.92283508983203,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.2562297044001187}",20,0,26.87248003518405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1362,False,"{'a': 0.5, 'e': 0.2559734746957186}",20,9,-19.858698547894665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1363,False,"{'a': 0.5, 'e': 0.2557175012210229}",25,8,-25.97201597691389,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1364,False,"{'a': 0.5, 'e': 0.2554617837198018}",20,10,19.01670228831384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.25520632193608206}",30,16,23.209857362274317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.25495111561414596}",20,13,13.782484888836011,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.25469616449853183}",25,19,-3.198011340964568,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.2544414683340333}",20,4,24.659822780325676,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.2541870268656993}",25,20,11.160687633267898,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.2539328398388336}",20,16,7.7312456539425884,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.2536789069989947}",25,0,-79.32844824335058,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
1372,False,"{'a': 0.5, 'e': 0.25342522809199575}",25,6,15.781681671775335,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.2531718028639037}",20,13,11.38168400852597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.25291863106103984}",35,13,14.702462167540912,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.25266571242997876}",25,0,-31.31723834862658,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1376,False,"{'a': 0.5, 'e': 0.25241304671754883}",20,5,22.603288455430594,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.25216063367083125}",20,12,-3.2920163102748616,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.2519084730371604}",20,0,-31.073679733726703,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1379,False,"{'a': 0.5, 'e': 0.2516565645641233}",20,8,10.483315540049958,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.25140490799955917}",20,1,-35.408127936573855,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.2511535030915596}",25,16,7.4888897144544275,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.250902349588468}",20,0,27.67828469264486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1383,False,"{'a': 0.5, 'e': 0.25065144723887955}",20,4,10.985728180176782,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.25040079579164065}",30,1,-29.437654457095515,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.250150394995849}",25,0,-33.17719618914899,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1386,False,"{'a': 0.5, 'e': 0.2499002446008532}",20,6,9.081680728782386,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.24965034435625233}",25,0,25.519449746180243,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1388,False,"{'a': 0.5, 'e': 0.24940069401189607}",25,10,0.1496920640133821,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.2491512933178842}",35,18,19.30368872259398,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.2489021420245663}",30,14,13.323610223119108,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.24865323988254173}",30,10,30.32605813041988,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.2484045866426592}",30,15,29.139912327972457,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.24815618205601653}",30,17,10.985820669905664,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.24790802587396052}",25,3,6.936285410356419,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.24766011784808656}",25,7,19.01211516576203,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.24741245773023846}",25,13,10.412041336732287,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.24716504527250824}",20,12,-32.74132670323472,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.2469178802272357}",20,1,20.79466849978885,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.24667096234700847}",20,14,8.659280462604048,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.2464242913846615}",30,18,-11.436370488317106,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.24617786709327683}",30,19,-5.379469698666764,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.24593168922618353}",20,15,7.640632316320755,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.24568575753695734}",25,3,-22.204657815593627,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1404,False,"{'a': 0.5, 'e': 0.2454400717794204}",25,0,5.172504616247024,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1405,False,"{'a': 0.5, 'e': 0.24519463170764097}",20,0,7.136307468683501,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1406,False,"{'a': 0.5, 'e': 0.24494943707593334}",25,10,25.656266050366398,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.2447044876388574}",25,17,2.9289062130779167,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.24445978315121855}",25,0,23.515516187254832,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1409,False,"{'a': 0.5, 'e': 0.2442153233680673}",35,22,12.430184769771003,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.24397110804469926}",20,8,9.596304826161786,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.24372713693665454}",25,17,12.723021942950322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.2434834097997179}",25,13,12.824697413272823,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.24323992638991818}",20,10,12.313686990428117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.24299668646352826}",20,0,-2.1116217493624614,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1415,False,"{'a': 0.5, 'e': 0.24275368977706474}",25,18,14.521940919421215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.24251093608728766}",25,0,-17.705083184520177,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1417,False,"{'a': 0.5, 'e': 0.2422684251512004}",25,5,-22.398540807035573,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1418,False,"{'a': 0.5, 'e': 0.24202615672604919}",25,14,1.8562651555413618,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.24178413056932313}",30,15,28.71518352920504,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.2415423464387538}",25,13,-57.6300630310611,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1421,False,"{'a': 0.5, 'e': 0.24130080409231505}",20,0,-62.54674217754948,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1422,False,"{'a': 0.5, 'e': 0.24105950328822273}",25,14,20.6118262979413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.24081844378493453}",25,7,28.32211825742898,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.24057762534114957}",20,5,26.501896749718536,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.24033704771580844}",20,12,13.974248424639459,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.24009671066809263}",20,6,20.12269695358051,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.23985661395742452}",30,0,-11.739797749533647,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
1428,False,"{'a': 0.5, 'e': 0.2396167573434671}",30,10,-15.169351334089125,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1429,False,"{'a': 0.5, 'e': 0.23937714058612364}",20,9,10.428567244494431,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.23913776344553753}",25,10,13.588019973752385,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.23889862568209197}",20,15,10.07579130513827,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.2386597270564099}",25,14,-19.9356546582077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1433,False,"{'a': 0.5, 'e': 0.23842106732935348}",25,11,4.1817516659077665,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.23818264626202412}",20,8,21.40215936792003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.2379444636157621}",25,14,21.694505697037133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.23770651915214633}",25,11,30.183054651694604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.2374688126329942}",20,12,2.3965674030318764,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.23723134382036118}",20,8,22.789730143751775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.23699411247654084}",25,3,-3.9637668921663014,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1440,False,"{'a': 0.5, 'e': 0.2367571183640643}",20,9,22.208620827387175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.23652036124570022}",25,0,-4.8098195387057,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1442,False,"{'a': 0.5, 'e': 0.23628384088445453}",25,3,31.524170158284402,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.23604755704357008}",25,7,19.3281534977519,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.2358115094865265}",25,14,21.586131688960883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.23557569797703998}",20,0,9.511185507332298,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1446,False,"{'a': 0.5, 'e': 0.23534012227906292}",20,13,-10.607595450483187,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.23510478215678388}",25,0,-38.69381246932742,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
1448,False,"{'a': 0.5, 'e': 0.23486967737462708}",20,9,15.727021411907202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.23463480769725245}",25,0,-40.52178735940174,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1450,False,"{'a': 0.5, 'e': 0.2344001728895552}",25,18,14.821174040343728,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.23416577271666567}",25,10,-3.638356220980951,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.233931606943949}",20,11,-6.990826120179063,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.23369767533700503}",25,0,14.624809761715401,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1454,False,"{'a': 0.5, 'e': 0.23346397766166804}",20,12,19.09643026163949,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.23323051368400635}",20,14,12.771972235581718,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.23299728317032237}",30,15,10.132704546593283,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.23276428588715203}",30,22,13.453989545322596,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.2325315216012649}",25,0,-32.66288649478484,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1459,False,"{'a': 0.5, 'e': 0.23229899007966362}",25,13,15.191891824082333,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.23206669108958394}",20,12,14.263600654924515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.23183462439849437}",25,18,12.60604448215604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.23160278977409587}",20,12,14.811518827295611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.23137118698432177}",25,8,2.1587636051660253,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.23113981579733744}",25,1,39.44760089132613,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.2309086759815401}",25,0,-47.38403259356864,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
1466,False,"{'a': 0.5, 'e': 0.23067776730555858}",25,15,-0.12763740578103588,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
